variant,context_id,preference_name,preference_kind,w_motion,w_stability,w_energy,selected_beta_name,shadow_score,best_second_margin,frozen_beta_name,changed_from_frozen,frozen_oracle_score,shadow_beta_frozen_score,frozen_score_sacrifice
baseline,rough_seed_20,wm020_ws040_we040,grid,0.2,0.4,0.4,lm000_ls060_le040,0.23106394800204005,0.0330880180389338,lm000_ls060_le040,0,0.23106394800204005,0.23106394800204005,0.0
baseline,rough_seed_20,wm020_ws020_we060,grid,0.2,0.2,0.6,lm060_ls020_le020,0.14711206403597343,0.09630196069617336,lm060_ls020_le020,0,0.14711206403597343,0.14711206403597343,0.0
baseline,rough_seed_20,wm020_ws000_we080,grid,0.2,0.0,0.8,lm060_ls020_le020,0.029261370563659416,0.2933610385396243,lm060_ls020_le020,0,0.029261370563659416,0.029261370563659416,0.0
baseline,rough_seed_20,wm000_ws100_we000,grid,0.0,1.0,0.0,lm000_ls000_le100,0.0,0.060253460087195745,lm000_ls000_le100,0,0.0,0.0,0.0
baseline,rough_seed_20,wm000_ws080_we020,grid,0.0,0.8,0.2,lm000_ls040_le060,0.13186603356993973,0.0020531514663949535,lm000_ls040_le060,0,0.13186603356993973,0.13186603356993973,0.0
baseline,rough_seed_20,wm000_ws060_we040,grid,0.0,0.6,0.4,lm000_ls040_le060,0.26313549822812504,0.0038042426520245587,lm000_ls040_le060,0,0.26313549822812504,0.26313549822812504,0.0
baseline,rough_seed_20,wm000_ws040_we060,grid,0.0,0.4,0.6,lm080_ls000_le020,0.27968677928139446,0.013957915710083924,lm080_ls000_le020,0,0.27968677928139446,0.27968677928139446,0.0
baseline,rough_seed_20,wm000_ws020_we080,grid,0.0,0.2,0.8,lm060_ls020_le020,0.1468223474957392,0.17687488505234866,lm060_ls020_le020,0,0.1468223474957392,0.1468223474957392,0.0
baseline,rough_seed_20,wm000_ws000_we100,grid,0.0,0.0,1.0,lm060_ls020_le020,0.0,0.4029056169192248,lm060_ls020_le020,0,0.0,0.0,0.0
baseline,rough_seed_20,balanced,canonical,0.3333333333333333,0.3333333333333333,0.3333333333333333,lm000_ls060_le040,0.19321935599181445,0.027853767038330174,lm000_ls060_le040,0,0.19321935599181445,0.19321935599181445,0.0
baseline,rough_seed_20,motion,canonical,0.7,0.15,0.15,lm080_ls000_le020,0.10694108219214375,0.004189686320480487,lm080_ls000_le020,0,0.10694108219214375,0.10694108219214375,0.0
baseline,rough_seed_20,stability,canonical,0.15,0.7,0.15,lm000_ls040_le060,0.09981101826503001,0.0015528135267715154,lm000_ls040_le060,0,0.09981101826503001,0.09981101826503001,0.0
baseline,rough_seed_20,energy,canonical,0.15,0.15,0.7,lm060_ls020_le020,0.11033404802698005,0.17295287475193621,lm060_ls020_le020,0,0.11033404802698005,0.11033404802698005,0.0
baseline,rough_seed_28,wm100_ws000_we000,grid,1.0,0.0,0.0,lm100_ls000_le000,0.0,0.017463622288462776,lm100_ls000_le000,0,0.0,0.0,0.0
baseline,rough_seed_28,wm080_ws020_we000,grid,0.8,0.2,0.0,lm060_ls040_le000,0.1146957681023558,0.019097712368955744,lm060_ls040_le000,0,0.1146957681023558,0.1146957681023558,0.0
baseline,rough_seed_28,wm080_ws000_we020,grid,0.8,0.0,0.2,lm040_ls060_le000,0.1381960569614601,0.009046033201016851,lm040_ls060_le000,0,0.1381960569614601,0.1381960569614601,0.0
baseline,rough_seed_28,wm060_ws040_we000,grid,0.6,0.4,0.0,lm000_ls100_le000,0.1429474122250408,0.08627121682829986,lm000_ls100_le000,0,0.1429474122250408,0.1429474122250408,0.0
baseline,rough_seed_28,wm060_ws020_we020,grid,0.6,0.2,0.2,lm040_ls060_le000,0.13900721162283114,0.004146799973249599,lm040_ls060_le000,0,0.13900721162283114,0.13900721162283114,0.0
baseline,rough_seed_28,wm060_ws000_we040,grid,0.6,0.0,0.4,lm000_ls100_le000,0.1433606109671207,0.1313897458470348,lm000_ls100_le000,0,0.1433606109671207,0.1433606109671207,0.0
baseline,rough_seed_28,wm040_ws060_we000,grid,0.4,0.6,0.0,lm000_ls100_le000,0.09529827481669385,0.24844321518763163,lm000_ls100_le000,0,0.09529827481669385,0.09529827481669385,0.0
baseline,rough_seed_28,wm040_ws040_we020,grid,0.4,0.4,0.2,lm000_ls100_le000,0.09550487418773382,0.13513564635059386,lm000_ls100_le000,0,0.09550487418773382,0.09550487418773382,0.0
baseline,rough_seed_28,wm040_ws020_we040,grid,0.4,0.2,0.4,lm000_ls100_le000,0.09571147355877377,0.17985003791675278,lm000_ls100_le000,0,0.09571147355877377,0.09571147355877377,0.0
baseline,rough_seed_28,wm040_ws000_we060,grid,0.4,0.0,0.6,lm000_ls100_le000,0.09591807292981373,0.3080819270701863,lm000_ls100_le000,0,0.09591807292981373,0.09591807292981373,0.0
baseline,rough_seed_28,wm020_ws080_we000,grid,0.2,0.8,0.0,lm000_ls100_le000,0.04764913740834693,0.17749340125132793,lm000_ls100_le000,0,0.04764913740834693,0.04764913740834693,0.0
baseline,rough_seed_28,wm020_ws060_we020,grid,0.2,0.6,0.2,lm000_ls100_le000,0.047855736779386884,0.15580126227006613,lm000_ls100_le000,0,0.047855736779386884,0.047855736779386884,0.0
baseline,rough_seed_28,wm020_ws040_we040,grid,0.2,0.4,0.4,lm000_ls100_le000,0.04806233615042684,0.15504232988254185,lm000_ls100_le000,0,0.04806233615042684,0.04806233615042684,0.0
baseline,rough_seed_28,wm020_ws020_we060,grid,0.2,0.2,0.6,lm000_ls100_le000,0.06307138306281337,0.13948094995367097,lm000_ls100_le000,0,0.06307138306281337,0.06307138306281337,0.0
baseline,rough_seed_28,wm020_ws000_we080,grid,0.2,0.0,0.8,lm000_ls100_le000,0.08393791953784904,0.11806208046215097,lm000_ls100_le000,0,0.08393791953784904,0.08393791953784904,0.0
baseline,rough_seed_28,wm000_ws100_we000,grid,0.0,1.0,0.0,lm000_ls100_le000,0.0,0.2789281733245935,lm000_ls100_le000,0,0.0,0.0,0.0
baseline,rough_seed_28,wm000_ws080_we020,grid,0.0,0.8,0.2,lm000_ls100_le000,0.020866536475035658,0.20227600218463918,lm000_ls100_le000,0,0.020866536475035658,0.020866536475035658,0.0
baseline,rough_seed_28,wm000_ws060_we040,grid,0.0,0.6,0.4,lm000_ls100_le000,0.041733072950071316,0.1256238310446848,lm000_ls100_le000,0,0.041733072950071316,0.041733072950071316,0.0
baseline,rough_seed_28,wm000_ws040_we060,grid,0.0,0.4,0.6,lm000_ls100_le000,0.06259960942510696,0.04897165990473046,lm000_ls100_le000,0,0.06259960942510696,0.06259960942510696,0.0
baseline,rough_seed_28,wm000_ws020_we080,grid,0.0,0.2,0.8,lm000_ls080_le020,0.05578563466491871,0.02768051123522392,lm000_ls080_le020,0,0.05578563466491871,0.05578563466491871,0.0
baseline,rough_seed_28,wm000_ws000_we100,grid,0.0,0.0,1.0,lm000_ls080_le020,0.0,0.10433268237517827,lm000_ls080_le020,0,0.0,0.0,0.0
baseline,rough_seed_28,balanced,canonical,0.3333333333333333,0.3333333333333333,0.3333333333333333,lm000_ls100_le000,0.07975956129897814,0.15082461999989727,lm000_ls100_le000,0,0.07975956129897814,0.07975956129897814,0.0
baseline,rough_seed_28,motion,canonical,0.7,0.15,0.15,lm060_ls040_le000,0.11129953241408336,0.006643780069169644,lm060_ls040_le000,0,0.11129953241408336,0.11129953241408336,0.0
baseline,rough_seed_28,stability,canonical,0.15,0.7,0.15,lm000_ls100_le000,0.03589180258454017,0.1608579187426753,lm000_ls100_le000,0,0.03589180258454017,0.03589180258454017,0.0
baseline,rough_seed_28,energy,canonical,0.15,0.15,0.7,lm000_ls100_le000,0.0733867078909046,0.07852754187145866,lm000_ls100_le000,0,0.0733867078909046,0.0733867078909046,0.0
baseline,rough_seed_17,wm100_ws000_we000,grid,1.0,0.0,0.0,lm060_ls040_le000,0.0,0.0005174753795976763,lm060_ls040_le000,0,0.0,0.0,0.0
baseline,rough_seed_17,wm080_ws020_we000,grid,0.8,0.2,0.0,lm100_ls000_le000,0.019121629258464168,0.10301470106328674,lm100_ls000_le000,0,0.019121629258464168,0.019121629258464168,0.0
baseline,rough_seed_17,wm080_ws000_we020,grid,0.8,0.0,0.2,lm100_ls000_le000,0.054388377686413254,0.1472017917293572,lm100_ls000_le000,0,0.054388377686413254,0.054388377686413254,0.0
baseline,rough_seed_17,wm060_ws040_we000,grid,0.6,0.4,0.0,lm100_ls000_le000,0.03823813499831846,0.20603452564518335,lm100_ls000_le000,0,0.03823813499831846,0.03823813499831846,0.0
baseline,rough_seed_17,wm060_ws020_we020,grid,0.6,0.2,0.2,lm100_ls000_le000,0.05457663546233065,0.14822280455068484,lm100_ls000_le000,0,0.05457663546233065,0.05457663546233065,0.0
baseline,rough_seed_17,wm060_ws000_we040,grid,0.6,0.0,0.4,lm100_ls000_le000,0.10877163185421664,0.2458353176563422,lm100_ls000_le000,0,0.10877163185421664,0.10877163185421664,0.0
baseline,rough_seed_17,wm040_ws060_we000,grid,0.4,0.6,0.0,lm100_ls000_le000,0.05735464073817274,0.3090543502270799,lm100_ls000_le000,0,0.05735464073817274,0.05735464073817274,0.0
baseline,rough_seed_17,wm040_ws040_we020,grid,0.4,0.4,0.2,lm100_ls000_le000,0.05476489323824804,0.19150370967669705,lm100_ls000_le000,0,0.05476489323824804,0.05476489323824804,0.0
baseline,rough_seed_17,wm040_ws020_we040,grid,0.4,0.2,0.4,lm100_ls000_le000,0.10895988963013403,0.12944474337690517,lm100_ls000_le000,0,0.10895988963013403,0.10895988963013403,0.0
baseline,rough_seed_17,wm040_ws000_we060,grid,0.4,0.0,0.6,lm100_ls000_le000,0.16315488602202,0.07324974698501924,lm100_ls000_le000,0,0.16315488602202,0.16315488602202,0.0
baseline,rough_seed_17,wm020_ws080_we000,grid,0.2,0.8,0.0,lm100_ls000_le000,0.07647114647802704,0.12552885352197296,lm100_ls000_le000,0,0.07647114647802704,0.07647114647802704,0.0
baseline,rough_seed_17,wm020_ws060_we020,grid,0.2,0.6,0.2,lm100_ls000_le000,0.05789207424109953,0.14610792575890047,lm100_ls000_le000,0,0.05789207424109953,0.05789207424109953,0.0
baseline,rough_seed_17,wm020_ws040_we040,grid,0.2,0.4,0.4,lm100_ls000_le000,0.10914814740605142,0.29602217255932994,lm100_ls000_le000,0,0.10914814740605142,0.10914814740605142,0.0
baseline,rough_seed_17,wm020_ws020_we060,grid,0.2,0.2,0.6,lm100_ls000_le000,0.1633431437979374,0.039827176167443995,lm100_ls000_le000,0,0.1633431437979374,0.1633431437979374,0.0
baseline,rough_seed_17,wm020_ws000_we080,grid,0.2,0.0,0.8,lm020_ls060_le020,0.11820231650351962,0.09933582368630378,lm020_ls060_le020,0,0.11820231650351962,0.11820231650351962,0.0
baseline,rough_seed_17,wm000_ws100_we000,grid,0.0,1.0,0.0,lm060_ls000_le040,0.0,0.09558765221788132,lm060_ls000_le040,0,0.0,0.0,0.0
baseline,rough_seed_17,wm000_ws080_we020,grid,0.0,0.8,0.2,lm100_ls000_le000,0.07700857998095384,0.12499142001904617,lm100_ls000_le000,0,0.07700857998095384,0.07700857998095384,0.0
baseline,rough_seed_17,wm000_ws060_we040,grid,0.0,0.6,0.4,lm100_ls000_le000,0.10933640518196881,0.2946635948180312,lm100_ls000_le000,0,0.10933640518196881,0.10933640518196881,0.0
baseline,rough_seed_17,wm000_ws040_we060,grid,0.0,0.4,0.6,lm100_ls000_le000,0.1635314015738548,0.24046859842614524,lm100_ls000_le000,0,0.1635314015738548,0.1635314015738548,0.0
baseline,rough_seed_17,wm000_ws020_we080,grid,0.0,0.2,0.8,lm020_ls060_le020,0.202,0.015726397965740768,lm020_ls060_le020,0,0.202,0.202,0.0
baseline,rough_seed_17,wm000_ws000_we100,grid,0.0,0.0,1.0,lm020_ls060_le020,0.0,0.27192139435762674,lm020_ls060_le020,0,0.0,0.0,0.0
baseline,rough_seed_17,balanced,canonical,0.3333333333333333,0.3333333333333333,0.3333333333333333,lm100_ls000_le000,0.09095764342481116,0.247041423263548,lm100_ls000_le000,0,0.09095764342481116,0.09095764342481116,0.0
baseline,rough_seed_17,motion,canonical,0.7,0.15,0.15,lm100_ls000_le000,0.040933757476400455,0.11116582253336116,lm100_ls000_le000,0,0.040933757476400455,0.040933757476400455,0.0
baseline,rough_seed_17,stability,canonical,0.15,0.7,0.15,lm100_ls000_le000,0.06731596873529497,0.08568403126470503,lm100_ls000_le000,0,0.06731596873529497,0.06731596873529497,0.0
baseline,rough_seed_17,energy,canonical,0.15,0.15,0.7,lm020_ls060_le020,0.15237773997403603,0.038109966463823725,lm020_ls060_le020,0,0.15237773997403603,0.15237773997403603,0.0
q10,flat,wm100_ws000_we000,grid,1.0,0.0,0.0,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q10,flat,wm080_ws020_we000,grid,0.8,0.2,0.0,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q10,flat,wm080_ws000_we020,grid,0.8,0.0,0.2,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q10,flat,wm060_ws040_we000,grid,0.6,0.4,0.0,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q10,flat,wm060_ws020_we020,grid,0.6,0.2,0.2,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q10,flat,wm060_ws000_we040,grid,0.6,0.0,0.4,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q10,flat,wm040_ws060_we000,grid,0.4,0.6,0.0,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q10,flat,wm040_ws040_we020,grid,0.4,0.4,0.2,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q10,flat,wm040_ws020_we040,grid,0.4,0.2,0.4,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q10,flat,wm040_ws000_we060,grid,0.4,0.0,0.6,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q10,flat,wm020_ws080_we000,grid,0.2,0.8,0.0,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q10,flat,wm020_ws060_we020,grid,0.2,0.6,0.2,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q10,flat,wm020_ws040_we040,grid,0.2,0.4,0.4,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q10,flat,wm020_ws020_we060,grid,0.2,0.2,0.6,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q10,flat,wm020_ws000_we080,grid,0.2,0.0,0.8,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q10,flat,wm000_ws100_we000,grid,0.0,1.0,0.0,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q10,flat,wm000_ws080_we020,grid,0.0,0.8,0.2,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q10,flat,wm000_ws060_we040,grid,0.0,0.6,0.4,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q10,flat,wm000_ws040_we060,grid,0.0,0.4,0.6,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q10,flat,wm000_ws020_we080,grid,0.0,0.2,0.8,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q10,flat,wm000_ws000_we100,grid,0.0,0.0,1.0,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q10,flat,balanced,canonical,0.3333333333333333,0.3333333333333333,0.3333333333333333,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q10,flat,motion,canonical,0.7,0.15,0.15,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q10,flat,stability,canonical,0.15,0.7,0.15,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q10,flat,energy,canonical,0.15,0.15,0.7,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q10,low_friction,wm100_ws000_we000,grid,1.0,0.0,0.0,lm100_ls000_le000,0.0,0.12124585038871824,lm100_ls000_le000,0,0.0,0.0,0.0
q10,low_friction,wm080_ws020_we000,grid,0.8,0.2,0.0,lm080_ls020_le000,0.14715371838318086,0.01337139764052861,lm080_ls020_le000,0,0.14715371838318086,0.14715371838318086,0.0
q10,low_friction,wm080_ws000_we020,grid,0.8,0.0,0.2,lm100_ls000_le000,0.07978731639366331,0.01751191325254907,lm080_ls020_le000,1,0.09745181568020124,0.12002680381992041,0.02257498813971917
q10,low_friction,wm060_ws040_we000,grid,0.6,0.4,0.0,lm040_ls060_le000,0.17653073899434593,0.02646448176482616,lm040_ls060_le000,0,0.17653073899434593,0.17653073899434593,0.0
q10,low_friction,wm060_ws020_we020,grid,0.6,0.2,0.2,lm060_ls040_le000,0.1215417683785159,0.025674408547053815,lm060_ls040_le000,0,0.1386489644651645,0.1386489644651645,0.0
q10,low_friction,wm060_ws000_we040,grid,0.6,0.0,0.4,lm080_ls020_le000,0.0733526089037065,0.08622202388362012,lm080_ls020_le000,0,0.09265761696232633,0.09265761696232633,0.0
q10,low_friction,wm040_ws060_we000,grid,0.4,0.6,0.0,lm020_ls080_le000,0.16134025978034877,0.017155042185952263,lm020_ls080_le000,0,0.16134025978034877,0.16134025978034877,0.0
q10,low_friction,wm040_ws040_we020,grid,0.4,0.4,0.2,lm040_ls060_le000,0.12047241844394674,0.04185344073646882,lm040_ls060_le000,0,0.16789758782844394,0.16789758782844394,0.0
q10,low_friction,wm040_ws020_we040,grid,0.4,0.2,0.4,lm080_ls020_le000,0.14727863546795852,0.03593963948261508,lm080_ls020_le000,0,0.14758380753593622,0.14758380753593622,0.0
q10,low_friction,wm040_ws000_we060,grid,0.4,0.0,0.6,lm080_ls020_le000,0.0921526301627443,0.1472093190182456,lm080_ls020_le000,0,0.1383861984613671,0.1383861984613671,0.0
q10,low_friction,wm020_ws080_we000,grid,0.2,0.8,0.0,lm020_ls080_le000,0.1397260735732221,0.062273926426777926,lm020_ls080_le000,0,0.1397260735732221,0.1397260735732221,0.0
q10,low_friction,wm020_ws060_we020,grid,0.2,0.6,0.2,lm020_ls080_le000,0.13610393966824438,0.04290233524851428,lm040_ls060_le000,1,0.17955585791430806,0.20382528357988572,0.02426942566557766
q10,low_friction,wm020_ws040_we040,grid,0.2,0.4,0.4,lm000_ls080_le020,0.202,0.002001819301344576,lm000_ls080_le020,0,0.202,0.202,0.0
q10,low_friction,wm020_ws020_we060,grid,0.2,0.2,0.6,lm080_ls020_le000,0.14734109401034737,0.054658905989652645,lm080_ls020_le000,0,0.14779885211231392,0.14779885211231392,0.0
q10,low_friction,wm020_ws000_we080,grid,0.2,0.0,0.8,lm080_ls020_le000,0.12247002222891083,0.07952997777108918,lm080_ls020_le000,0,0.18411477996040793,0.18411477996040793,0.0
q10,low_friction,wm000_ws100_we000,grid,0.0,1.0,0.0,lm000_ls080_le020,0.0,0.17366558340806704,lm000_ls080_le020,0,0.0,0.0,0.0
q10,low_friction,wm000_ws080_we020,grid,0.0,0.8,0.2,lm000_ls080_le020,0.0,0.1402619583708928,lm000_ls080_le020,0,0.0,0.0,0.0
q10,low_friction,wm000_ws060_we040,grid,0.0,0.6,0.4,lm000_ls080_le020,0.0,0.2218791508167615,lm000_ls080_le020,0,0.0,0.0,0.0
q10,low_friction,wm000_ws040_we060,grid,0.0,0.4,0.6,lm000_ls080_le020,0.0,0.27414234425934153,lm000_ls080_le020,0,0.0,0.0,0.0
q10,low_friction,wm000_ws020_we080,grid,0.0,0.2,0.8,lm000_ls080_le020,0.0,0.14740355255273618,lm000_ls080_le020,0,0.0,0.0,0.0
q10,low_friction,wm000_ws000_we100,grid,0.0,0.0,1.0,lm000_ls080_le020,0.0,0.15278741429507736,lm000_ls080_le020,0,0.0,0.0,0.0
q10,low_friction,balanced,canonical,0.3333333333333333,0.3333333333333333,0.3333333333333333,lm060_ls040_le000,0.17033057147542283,0.015045570640454059,lm060_ls040_le000,0,0.22976538587806483,0.22976538587806483,0.0
q10,low_friction,motion,canonical,0.7,0.15,0.15,lm080_ls020_le000,0.11071224618523845,0.030295971830451712,lm080_ls020_le000,0,0.1108266857107301,0.1108266857107301,0.0
q10,low_friction,stability,canonical,0.15,0.7,0.15,lm020_ls080_le000,0.12315823225405266,0.028341767745947335,lm000_ls080_le020,1,0.1515,0.15329882799037978,0.001798827990379781
q10,low_friction,energy,canonical,0.15,0.15,0.7,lm080_ls020_le000,0.11088400717680773,0.04061599282319227,lm000_ls080_le020,1,0.1515,0.1621560153381205,0.010656015338120495
q10,rough_seed_13,wm100_ws000_we000,grid,1.0,0.0,0.0,lm100_ls000_le000,0.0,0.08012978166580986,lm100_ls000_le000,0,0.0,0.0,0.0
q10,rough_seed_13,wm080_ws020_we000,grid,0.8,0.2,0.0,lm080_ls020_le000,0.1072576846278984,0.05634357274316158,lm080_ls020_le000,0,0.1072576846278984,0.1072576846278984,0.0
q10,rough_seed_13,wm080_ws000_we020,grid,0.8,0.0,0.2,lm080_ls020_le000,0.1438770625572425,0.030023974709252055,lm080_ls020_le000,0,0.1438770625572425,0.1438770625572425,0.0
q10,rough_seed_13,wm060_ws040_we000,grid,0.6,0.4,0.0,lm040_ls060_le000,0.12927293943228274,0.08444906564860505,lm040_ls060_le000,0,0.12927293943228274,0.12927293943228274,0.0
q10,rough_seed_13,wm060_ws020_we020,grid,0.6,0.2,0.2,lm080_ls020_le000,0.1447740629231317,0.011754787538795552,lm080_ls020_le000,0,0.1447740629231317,0.1447740629231317,0.0
q10,rough_seed_13,wm060_ws000_we040,grid,0.6,0.0,0.4,lm020_ls060_le020,0.2618352378713939,0.02512552306818211,lm020_ls060_le020,0,0.2618352378713939,0.2618352378713939,0.0
q10,rough_seed_13,wm040_ws060_we000,grid,0.4,0.6,0.0,lm040_ls060_le000,0.08618195962152184,0.23400436591235532,lm040_ls060_le000,0,0.08618195962152184,0.08618195962152184,0.0
q10,rough_seed_13,wm040_ws040_we020,grid,0.4,0.4,0.2,lm040_ls060_le000,0.15610220709746428,0.058879366447623066,lm040_ls060_le000,0,0.15610220709746428,0.15610220709746428,0.0
q10,rough_seed_13,wm040_ws020_we040,grid,0.4,0.2,0.4,lm040_ls020_le040,0.21776439638815032,0.00798036734874974,lm040_ls020_le040,0,0.21776439638815032,0.21776439638815032,0.0
q10,rough_seed_13,wm040_ws000_we060,grid,0.4,0.0,0.6,lm060_ls000_le040,0.2248266004422157,0.04581721899309399,lm060_ls000_le040,0,0.2248266004422157,0.2248266004422157,0.0
q10,rough_seed_13,wm020_ws080_we000,grid,0.2,0.8,0.0,lm040_ls060_le000,0.04309097981076092,0.1601573511312055,lm040_ls060_le000,0,0.04309097981076092,0.04309097981076092,0.0
q10,rough_seed_13,wm020_ws060_we020,grid,0.2,0.6,0.2,lm040_ls060_le000,0.1556755637330013,0.04726678944554452,lm040_ls060_le000,0,0.1556755637330013,0.1556755637330013,0.0
q10,rough_seed_13,wm020_ws040_we040,grid,0.2,0.4,0.4,lm020_ls000_le080,0.20263637541512522,0.08470963663332101,lm020_ls000_le080,0,0.20263637541512522,0.20263637541512522,0.0
q10,rough_seed_13,wm020_ws020_we060,grid,0.2,0.2,0.6,lm040_ls000_le060,0.14776604966765258,0.05306552755736585,lm040_ls000_le060,0,0.14776604966765258,0.14776604966765258,0.0
q10,rough_seed_13,wm020_ws000_we080,grid,0.2,0.0,0.8,lm040_ls000_le060,0.13532190971765484,0.06670251017062917,lm040_ls000_le060,0,0.13532190971765484,0.13532190971765484,0.0
q10,rough_seed_13,wm000_ws100_we000,grid,0.0,1.0,0.0,lm040_ls060_le000,0.0,0.1576017814232586,lm040_ls060_le000,0,0.0,0.0,0.0
q10,rough_seed_13,wm000_ws080_we020,grid,0.0,0.8,0.2,lm020_ls000_le080,0.12608753011067786,0.029161390257860464,lm020_ls000_le080,0,0.12608753011067786,0.12608753011067786,0.0
q10,rough_seed_13,wm000_ws060_we040,grid,0.0,0.6,0.4,lm020_ls000_le080,0.09457327879809715,0.2159245619389795,lm020_ls000_le080,0,0.09457327879809715,0.09457327879809715,0.0
q10,rough_seed_13,wm000_ws040_we060,grid,0.0,0.4,0.6,lm020_ls000_le080,0.06305902748551644,0.22979343007320152,lm020_ls000_le080,0,0.06305902748551644,0.06305902748551644,0.0
q10,rough_seed_13,wm000_ws020_we080,grid,0.0,0.2,0.8,lm020_ls000_le080,0.03154477617293572,0.11488145260642327,lm020_ls000_le080,0,0.03154477617293572,0.03154477617293572,0.0
q10,rough_seed_13,wm000_ws000_we100,grid,0.0,0.0,1.0,lm040_ls000_le060,0.0,0.00308301089585534,lm040_ls000_le060,0,0.0,0.0,0.0
q10,rough_seed_13,balanced,canonical,0.3333333333333333,0.3333333333333333,0.3333333333333333,lm080_ls020_le000,0.2407611954219468,0.00053251138278812,lm080_ls020_le000,0,0.2407611954219468,0.2407611954219468,0.0
