test_context,nearest_context,context_distance,preference_name,transferred_beta_name,oracle_beta_name,exact,oracle_score,transferred_score,score_excess
rough_seed_4,rough_seed_12,0.5278515642511487,wm020_ws000_we080,lm100_ls000_le000,lm060_ls040_le000,0,0.09965119434704378,0.9576345293254513,0.8579833349784076
rough_seed_4,rough_seed_12,0.5278515642511487,wm000_ws100_we000,lm040_ls040_le020,lm000_ls100_le000,0,0.0,0.7374245790157009,0.7374245790157009
rough_seed_4,rough_seed_12,0.5278515642511487,wm000_ws080_we020,lm040_ls040_le020,lm000_ls100_le000,0,0.0,0.5936992772449672,0.5936992772449672
rough_seed_4,rough_seed_12,0.5278515642511487,wm000_ws060_we040,lm040_ls040_le020,lm000_ls100_le000,0,0.0,0.7638227746194468,0.7638227746194468
rough_seed_4,rough_seed_12,0.5278515642511487,wm000_ws040_we060,lm100_ls000_le000,lm000_ls100_le000,0,0.0,0.5118959363215952,0.5118959363215952
rough_seed_4,rough_seed_12,0.5278515642511487,wm000_ws020_we080,lm100_ls000_le000,lm000_ls100_le000,0,0.0,0.6791707918527239,0.6791707918527239
rough_seed_4,rough_seed_12,0.5278515642511487,wm000_ws000_we100,lm100_ls000_le000,lm000_ls100_le000,0,0.0,0.8464456473838523,0.8464456473838523
rough_seed_4,rough_seed_12,0.5278515642511487,balanced,lm100_ls000_le000,lm020_ls080_le000,0,0.17257566678742198,1.5910340221443913,1.4184583553569694
rough_seed_4,rough_seed_12,0.5278515642511487,motion,lm100_ls000_le000,lm020_ls080_le000,0,0.07798862429924398,3.3310228356669525,3.2530342113677087
rough_seed_4,rough_seed_12,0.5278515642511487,stability,lm040_ls040_le020,lm000_ls100_le000,0,0.1515,4.296471558005101,4.144971558005101
rough_seed_4,rough_seed_12,0.5278515642511487,energy,lm100_ls000_le000,lm020_ls080_le000,0,0.10852703925210863,0.7205746674507296,0.612047628198621
rough_seed_25,rough_seed_6,1.087123213465915,wm100_ws000_we000,lm080_ls020_le000,lm100_ls000_le000,0,0.0,0.033274517716205085,0.033274517716205085
rough_seed_25,rough_seed_6,1.087123213465915,wm080_ws020_we000,lm020_ls080_le000,lm080_ls000_le020,0,0.12533871318045423,0.1824377803008253,0.05709906712037108
rough_seed_25,rough_seed_6,1.087123213465915,wm080_ws000_we020,lm100_ls000_le000,lm100_ls000_le000,1,0.015800089386051264,0.015800089386051264,0.0
rough_seed_25,rough_seed_6,1.087123213465915,wm060_ws040_we000,lm000_ls080_le020,lm040_ls040_le020,0,0.14365801486556262,0.2281934281715864,0.08453541330602377
rough_seed_25,rough_seed_6,1.087123213465915,wm060_ws020_we020,lm020_ls080_le000,lm080_ls000_le020,0,0.09463197959606273,0.18416272954009344,0.08953074994403071
rough_seed_25,rough_seed_6,1.087123213465915,wm060_ws000_we040,lm100_ls000_le000,lm100_ls000_le000,1,0.03160017877210253,0.03160017877210253,0.0
rough_seed_25,rough_seed_6,1.087123213465915,wm040_ws060_we000,lm040_ls020_le040,lm040_ls020_le040,1,0.14300978688508584,0.14300978688508584,0.0
rough_seed_25,rough_seed_6,1.087123213465915,wm040_ws040_we020,lm000_ls080_le020,lm040_ls040_le020,0,0.10179164621421029,0.33179944201335765,0.23000779579914737
rough_seed_25,rough_seed_6,1.087123213465915,wm040_ws020_we040,lm020_ls080_le000,lm080_ls000_le020,0,0.0901187931790877,0.3655110829477507,0.275392289768663
rough_seed_25,rough_seed_6,1.087123213465915,wm040_ws000_we060,lm100_ls000_le000,lm100_ls000_le000,1,0.04740026815815378,0.04740026815815378,0.0
rough_seed_25,rough_seed_6,1.087123213465915,wm020_ws080_we000,lm020_ls040_le040,lm060_ls000_le040,0,0.07853022180055476,0.30220588244620145,0.2236756606456467
rough_seed_25,rough_seed_6,1.087123213465915,wm020_ws060_we020,lm000_ls060_le040,lm040_ls040_le020,0,0.15166508730912093,0.2475799712160032,0.09591488390688227
rough_seed_25,rough_seed_6,1.087123213465915,wm020_ws040_we040,lm000_ls080_le020,lm040_ls040_le020,0,0.10148226669681978,0.659603791255677,0.5581215245588572
rough_seed_25,rough_seed_6,1.087123213465915,wm020_ws020_we060,lm020_ls080_le000,lm040_ls040_le020,0,0.05129944608451861,0.5468594363554078,0.49555999027088915
rough_seed_25,rough_seed_6,1.087123213465915,wm020_ws000_we080,lm100_ls000_le000,lm100_ls000_le000,1,0.06320035754420505,0.06320035754420505,0.0
rough_seed_25,rough_seed_6,1.087123213465915,wm000_ws100_we000,lm040_ls000_le060,lm060_ls000_le040,0,0.0,1.6971490464358463,1.6971490464358463
rough_seed_25,rough_seed_6,1.087123213465915,wm000_ws080_we020,lm040_ls000_le060,lm060_ls000_le040,0,0.15795342125440343,1.359411975878127,1.2014585546237235
rough_seed_25,rough_seed_6,1.087123213465915,wm000_ws060_we040,lm040_ls000_le060,lm040_ls040_le020,0,0.15135570779173044,1.0216749053204073,0.8703191975286768
rough_seed_25,rough_seed_6,1.087123213465915,wm000_ws040_we060,lm000_ls080_le020,lm040_ls040_le020,0,0.1011728871794293,0.9874081404979962,0.8862352533185669
rough_seed_25,rough_seed_6,1.087123213465915,wm000_ws020_we080,lm020_ls080_le000,lm040_ls040_le020,0,0.06572393126688088,0.7282077897630652,0.6624838584961843
rough_seed_25,rough_seed_6,1.087123213465915,wm000_ws000_we100,lm100_ls000_le000,lm020_ls000_le080,0,0.0,0.0790004469302563,0.0790004469302563
rough_seed_25,rough_seed_6,1.087123213465915,balanced,lm000_ls080_le020,lm040_ls040_le020,0,0.08496091283764638,0.5501568008844621,0.46519588804681566
rough_seed_25,rough_seed_6,1.087123213465915,motion,lm020_ls080_le000,lm080_ls000_le020,0,0.10990658261383564,0.13844021655843017,0.02853363394459453
rough_seed_25,rough_seed_6,1.087123213465915,stability,lm000_ls060_le040,lm060_ls000_le040,0,0.11904821115219281,0.2875508313190515,0.16850262016685869
rough_seed_25,rough_seed_6,1.087123213465915,energy,lm040_ls060_le000,lm040_ls040_le020,0,0.05779925412517968,0.418528845520666,0.3607295913954863
rough_seed_12,rough_seed_4,0.5278515642511487,wm100_ws000_we000,lm080_ls020_le000,lm100_ls000_le000,0,0.0,0.04025001642554341,0.04025001642554341
rough_seed_12,rough_seed_4,0.5278515642511487,wm080_ws020_we000,lm020_ls080_le000,lm100_ls000_le000,0,0.202,0.46661040157976363,0.2646104015797636
rough_seed_12,rough_seed_4,0.5278515642511487,wm080_ws000_we020,lm020_ls080_le000,lm100_ls000_le000,0,0.0,0.46720999338503577,0.46720999338503577
rough_seed_12,rough_seed_4,0.5278515642511487,wm060_ws040_we000,lm020_ls080_le000,lm100_ls000_le000,0,0.404,0.5343575020822832,0.13035750208228314
rough_seed_12,rough_seed_4,0.5278515642511487,wm060_ws020_we020,lm020_ls080_le000,lm100_ls000_le000,0,0.202,0.35384274008335664,0.15184274008335663
rough_seed_12,rough_seed_4,0.5278515642511487,wm060_ws000_we040,lm020_ls080_le000,lm100_ls000_le000,0,0.0,0.6554750467472544,0.6554750467472544
rough_seed_12,rough_seed_4,0.5278515642511487,wm040_ws060_we000,lm020_ls080_le000,lm040_ls040_le020,0,0.404,0.7986650766141106,0.39466507661411054
rough_seed_12,rough_seed_4,0.5278515642511487,wm040_ws040_we020,lm020_ls080_le000,lm080_ls000_le020,0,0.3697303579644351,0.5364369009584391,0.166706542994004
rough_seed_12,rough_seed_4,0.5278515642511487,wm040_ws020_we040,lm020_ls080_le000,lm100_ls000_le000,0,0.202,0.6569548538181382,0.4549548538181382
rough_seed_12,rough_seed_4,0.5278515642511487,wm040_ws000_we060,lm060_ls040_le000,lm100_ls000_le000,0,0.0,0.7380245928602397,0.7380245928602397
rough_seed_12,rough_seed_4,0.5278515642511487,wm020_ws080_we000,lm000_ls100_le000,lm040_ls040_le020,0,0.202,1.4291355920613915,1.2271355920613916
rough_seed_12,rough_seed_4,0.5278515642511487,wm020_ws060_we020,lm000_ls100_le000,lm040_ls040_le020,0,0.20341142477832982,1.0763059790679481,0.8728945542896183
rough_seed_12,rough_seed_4,0.5278515642511487,wm020_ws040_we040,lm000_ls100_le000,lm040_ls040_le020,0,0.2871078052226233,0.8487077846345906,0.5615999794119673
rough_seed_12,rough_seed_4,0.5278515642511487,wm020_ws020_we060,lm020_ls080_le000,lm100_ls000_le000,0,0.202,0.9818212006824513,0.7798212006824512
rough_seed_12,rough_seed_4,0.5278515642511487,wm020_ws000_we080,lm060_ls040_le000,lm100_ls000_le000,0,0.0,0.9830400820728059,0.9830400820728059
rough_seed_12,rough_seed_4,0.5278515642511487,wm000_ws100_we000,lm000_ls100_le000,lm040_ls040_le020,0,0.0,1.78495163893553,1.78495163893553
rough_seed_12,rough_seed_4,0.5278515642511487,wm000_ws080_we020,lm000_ls100_le000,lm040_ls040_le020,0,0.14255390261131165,1.4321220259420868,1.2895681233307752
rough_seed_12,rough_seed_4,0.5278515642511487,wm000_ws060_we040,lm000_ls100_le000,lm040_ls040_le020,0,0.2851078052226233,1.0792924129486436,0.7941846077260204
rough_seed_12,rough_seed_4,0.5278515642511487,wm000_ws040_we060,lm000_ls100_le000,lm100_ls000_le000,0,0.404,1.2677656978815723,0.8637656978815723
rough_seed_12,rough_seed_4,0.5278515642511487,wm000_ws020_we080,lm000_ls100_le000,lm100_ls000_le000,0,0.202,1.6844633343406592,1.4824633343406592
rough_seed_12,rough_seed_4,0.5278515642511487,wm000_ws000_we100,lm000_ls100_le000,lm100_ls000_le000,0,0.0,2.1011609707997456,2.1011609707997456
rough_seed_12,rough_seed_4,0.5278515642511487,balanced,lm020_ls080_le000,lm100_ls000_le000,0,0.33666666666666667,0.5496526095772897,0.212985942910623
rough_seed_12,rough_seed_4,0.5278515642511487,motion,lm020_ls080_le000,lm100_ls000_le000,0,0.1515,0.4103764687828781,0.25887646878287807
rough_seed_12,rough_seed_4,0.5278515642511487,stability,lm000_ls100_le000,lm040_ls040_le020,0,0.15255856858374736,1.2534673940348435,1.1009088254510961
rough_seed_12,rough_seed_4,0.5278515642511487,energy,lm020_ls080_le000,lm100_ls000_le000,0,0.1515,1.143884422346887,0.992384422346887
rough_seed_6,rough_seed_12,0.7603307334238228,wm100_ws000_we000,lm100_ls000_le000,lm080_ls020_le000,0,0.0,0.019444788457276867,0.019444788457276867
rough_seed_6,rough_seed_12,0.7603307334238228,wm080_ws020_we000,lm100_ls000_le000,lm020_ls080_le000,0,0.11766906181740024,0.17037765631515675,0.052708594497756514
rough_seed_6,rough_seed_12,0.7603307334238228,wm080_ws000_we020,lm100_ls000_le000,lm100_ls000_le000,1,0.015555830765821493,0.015555830765821493,0.0
rough_seed_6,rough_seed_12,0.7603307334238228,wm060_ws040_we000,lm100_ls000_le000,lm000_ls080_le020,0,0.19513767175767274,0.34056278997232065,0.1454251182146479
rough_seed_6,rough_seed_12,0.7603307334238228,wm060_ws020_we020,lm100_ls000_le000,lm020_ls080_le000,0,0.11797135871125086,0.17033915178355818,0.05236779307230732
rough_seed_6,rough_seed_12,0.7603307334238228,wm060_ws000_we040,lm100_ls000_le000,lm100_ls000_le000,1,0.011666873074366119,0.011666873074366119,0.0
rough_seed_6,rough_seed_12,0.7603307334238228,wm040_ws060_we000,lm040_ls040_le020,lm040_ls020_le040,0,0.2293649881458,0.30935008907204603,0.07998510092624603
rough_seed_6,rough_seed_12,0.7603307334238228,wm040_ws040_we020,lm080_ls000_le020,lm000_ls080_le020,0,0.17012522035353672,0.3416185438068079,0.17149332345327117
rough_seed_6,rough_seed_12,0.7603307334238228,wm040_ws020_we040,lm100_ls000_le000,lm020_ls080_le000,0,0.11827365560510147,0.17030064725195962,0.052026991646858145
rough_seed_6,rough_seed_12,0.7603307334238228,wm040_ws000_we060,lm100_ls000_le000,lm100_ls000_le000,1,0.007777915382910746,0.007777915382910746,0.0
rough_seed_6,rough_seed_12,0.7603307334238228,wm020_ws080_we000,lm040_ls040_le020,lm020_ls040_le040,0,0.1209861865983622,0.4113471433554212,0.29036095675705903
rough_seed_6,rough_seed_12,0.7603307334238228,wm020_ws060_we020,lm040_ls040_le020,lm000_ls060_le040,0,0.12434206404501243,0.31016904684215274,0.18582698279714033
rough_seed_6,rough_seed_12,0.7603307334238228,wm020_ws040_we040,lm040_ls040_le020,lm000_ls080_le020,0,0.16995024233665781,0.3038349204988112,0.1338846781621534
rough_seed_6,rough_seed_12,0.7603307334238228,wm020_ws020_we060,lm100_ls000_le000,lm020_ls080_le000,0,0.12027080222910068,0.17026214272036105,0.049991340491260375
rough_seed_6,rough_seed_12,0.7603307334238228,wm020_ws000_we080,lm100_ls000_le000,lm100_ls000_le000,1,0.003888957691455373,0.003888957691455373,0.0
rough_seed_6,rough_seed_12,0.7603307334238228,wm000_ws100_we000,lm040_ls040_le020,lm040_ls000_le060,0,0.0,0.5133441976387964,0.5133441976387964
rough_seed_6,rough_seed_12,0.7603307334238228,wm000_ws080_we020,lm040_ls040_le020,lm040_ls000_le060,0,0.09912048199041387,0.4121661011255279,0.313045619135114
rough_seed_6,rough_seed_12,0.7603307334238228,wm000_ws060_we040,lm040_ls040_le020,lm040_ls000_le060,0,0.19824096398082774,0.31098800461225945,0.1127470406314317
rough_seed_6,rough_seed_12,0.7603307334238228,wm000_ws040_we060,lm100_ls000_le000,lm000_ls080_le020,0,0.1697752643197789,0.340447276377525,0.17067201205774607
rough_seed_6,rough_seed_12,0.7603307334238228,wm000_ws020_we080,lm100_ls000_le000,lm020_ls080_le000,0,0.15985324492759392,0.1702236381887625,0.010370393261168565
rough_seed_6,rough_seed_12,0.7603307334238228,wm000_ws000_we100,lm100_ls000_le000,lm100_ls000_le000,1,0.0,0.0,0.0
rough_seed_6,rough_seed_12,0.7603307334238228,balanced,lm100_ls000_le000,lm000_ls080_le020,0,0.14215729902371685,0.2837702378672684,0.14161293884355156
rough_seed_6,rough_seed_12,0.7603307334238228,motion,lm100_ls000_le000,lm020_ls080_le000,0,0.08859164973868289,0.12780249450216682,0.03921084476348394
rough_seed_6,rough_seed_12,0.7603307334238228,stability,lm040_ls040_le020,lm000_ls060_le040,0,0.09338578569369428,0.36096283454131367,0.2675770488476194
rough_seed_6,rough_seed_12,0.7603307334238228,energy,lm100_ls000_le000,lm040_ls060_le000,0,0.12272412383380095,0.12769660704027078,0.004972483206469827
rough_seed_29,rough_seed_18,0.502587165723998,wm100_ws000_we000,lm000_ls100_le000,lm100_ls000_le000,0,0.0,0.5188786915160138,0.5188786915160138
rough_seed_29,rough_seed_18,0.502587165723998,wm080_ws020_we000,lm000_ls100_le000,lm100_ls000_le000,0,0.14138735532087288,0.41587935652571684,0.27449200120484396
rough_seed_29,rough_seed_18,0.502587165723998,wm080_ws000_we020,lm000_ls100_le000,lm060_ls040_le000,0,0.14965890669506476,0.4163201407354142,0.2666612340403494
rough_seed_29,rough_seed_18,0.502587165723998,wm060_ws040_we000,lm000_ls100_le000,lm060_ls040_le000,0,0.11272705211836323,0.3128800215354198,0.2001529694170566
rough_seed_29,rough_seed_18,0.502587165723998,wm060_ws020_we020,lm000_ls100_le000,lm060_ls040_le000,0,0.11292156873340709,0.31332080574511717,0.20039923701171009
rough_seed_29,rough_seed_18,0.502587165723998,wm060_ws000_we040,lm000_ls100_le000,lm060_ls040_le000,0,0.14200604974727948,0.3137615899548145,0.17175554020753503
rough_seed_29,rough_seed_18,0.502587165723998,wm040_ws060_we000,lm040_ls040_le020,lm040_ls060_le000,0,0.13756749512136274,0.5293684282623878,0.3918009331410251
rough_seed_29,rough_seed_18,0.502587165723998,wm040_ws040_we020,lm000_ls100_le000,lm040_ls060_le000,0,0.0931073823940256,0.2103214707548202,0.11721408836079458
rough_seed_29,rough_seed_18,0.502587165723998,wm040_ws020_we040,lm000_ls100_le000,lm060_ls040_le000,0,0.1421403411008057,0.24870324799365065,0.10656290689284495
rough_seed_29,rough_seed_18,0.502587165723998,wm040_ws000_we060,lm000_ls100_le000,lm080_ls020_le000,0,0.16486487709146663,0.37086278446365983,0.2059979073721932
rough_seed_29,rough_seed_18,0.502587165723998,wm020_ws080_we000,lm040_ls040_le020,lm080_ls020_le000,0,0.08163235807027222,0.7024912376831838,0.6208588796129115
rough_seed_29,rough_seed_18,0.502587165723998,wm020_ws060_we020,lm040_ls040_le020,lm080_ls020_le000,0,0.08216574505391296,0.5276268949297022,0.4454611498757892
rough_seed_29,rough_seed_18,0.502587165723998,wm020_ws040_we040,lm000_ls100_le000,lm080_ls020_le000,0,0.1085524118644407,0.24845216874909898,0.13989975688465828
rough_seed_29,rough_seed_18,0.502587165723998,wm020_ws020_we060,lm000_ls100_le000,lm080_ls020_le000,0,0.1624244972121547,0.37061170521910813,0.20818720800695342
rough_seed_29,rough_seed_18,0.502587165723998,wm020_ws000_we080,lm000_ls100_le000,lm080_ls000_le020,0,0.09221328900858783,0.4927712416891174,0.40055795268052957
rough_seed_29,rough_seed_18,0.502587165723998,wm000_ws100_we000,lm040_ls040_le020,lm080_ls020_le000,0,0.0,0.8756140471039797,0.8756140471039797
rough_seed_29,rough_seed_18,0.502587165723998,wm000_ws080_we020,lm040_ls040_le020,lm080_ls020_le000,0,0.05387208534771405,0.7007497043504981,0.6468776190027841
rough_seed_29,rough_seed_18,0.502587165723998,wm000_ws060_we040,lm040_ls040_le020,lm080_ls020_le000,0,0.1077441706954281,0.5258853615970164,0.4181411909015883
rough_seed_29,rough_seed_18,0.502587165723998,wm000_ws040_we060,lm000_ls100_le000,lm080_ls020_le000,0,0.16161625604314211,0.37036062597455643,0.20874436993141432
rough_seed_29,rough_seed_18,0.502587165723998,wm000_ws020_we080,lm000_ls100_le000,lm040_ls040_le020,0,0.17615667609005298,0.4925201624445657,0.3163634863545127
rough_seed_29,rough_seed_18,0.502587165723998,wm000_ws000_we100,lm000_ls100_le000,lm080_ls000_le020,0,0.0,0.6146796989145749,0.6146796989145749
rough_seed_29,rough_seed_18,0.502587165723998,balanced,lm000_ls100_le000,lm060_ls040_le000,0,0.11886945728956978,0.20789970942213032,0.08903025213256054
rough_seed_29,rough_seed_18,0.502587165723998,motion,lm000_ls100_le000,lm060_ls040_le000,0,0.13124160856047495,0.3647102771878413,0.23346866862736637
rough_seed_29,rough_seed_18,0.502587165723998,stability,lm040_ls040_le020,lm080_ls020_le000,0,0.06162430879043471,0.6146236829732715,0.5529993741828368
rough_seed_29,rough_seed_18,0.502587165723998,energy,lm000_ls100_le000,lm080_ls000_le020,0,0.15218475214610336,0.4316287036429748,0.2794439514968714
rough_seed_18,rough_seed_29,0.502587165723998,wm100_ws000_we000,lm100_ls000_le000,lm000_ls100_le000,0,0.0,0.6623184343415022,0.6623184343415022
rough_seed_18,rough_seed_29,0.502587165723998,wm080_ws020_we000,lm100_ls000_le000,lm000_ls100_le000,0,0.202,3.682226257741588,3.480226257741588
rough_seed_18,rough_seed_29,0.502587165723998,wm080_ws000_we020,lm060_ls040_le000,lm000_ls100_le000,0,0.0,0.40498147258668077,0.40498147258668077
rough_seed_18,rough_seed_29,0.502587165723998,wm060_ws040_we000,lm060_ls040_le000,lm000_ls100_le000,0,0.404,5.268087742158606,4.864087742158606
rough_seed_18,rough_seed_29,0.502587165723998,wm060_ws020_we020,lm060_ls040_le000,lm000_ls100_le000,0,0.202,2.639488525282955,2.437488525282955
rough_seed_18,rough_seed_29,0.502587165723998,wm060_ws000_we040,lm060_ls040_le000,lm000_ls100_le000,0,0.0,0.8050501112078652,0.8050501112078652
rough_seed_18,rough_seed_29,0.502587165723998,wm040_ws060_we000,lm040_ls060_le000,lm040_ls040_le020,0,0.404,3.0340297617741787,2.630029761774179
rough_seed_18,rough_seed_29,0.502587165723998,wm040_ws040_we020,lm040_ls060_le000,lm000_ls100_le000,0,0.404,2.0259398089103247,1.6219398089103247
rough_seed_18,rough_seed_29,0.502587165723998,wm040_ws020_we040,lm060_ls040_le000,lm000_ls100_le000,0,0.202,2.6424767625038585,2.4404767625038586
rough_seed_18,rough_seed_29,0.502587165723998,wm040_ws000_we060,lm080_ls020_le000,lm000_ls100_le000,0,0.0,1.4157761915572329,1.4157761915572329
rough_seed_18,rough_seed_29,0.502587165723998,wm020_ws080_we000,lm080_ls020_le000,lm040_ls040_le020,0,0.202,4.7520134679686965,4.5500134679686965
rough_seed_18,rough_seed_29,0.502587165723998,wm020_ws060_we020,lm080_ls020_le000,lm040_ls040_le020,0,0.20400000000000001,3.5690684440120815,3.3650684440120813
rough_seed_18,rough_seed_29,0.502587165723998,wm020_ws040_we040,lm080_ls020_le000,lm000_ls100_le000,0,0.404,2.386123420055466,1.982123420055466
rough_seed_18,rough_seed_29,0.502587165723998,wm020_ws020_we060,lm080_ls020_le000,lm000_ls100_le000,0,0.202,1.4259495691452426,1.2239495691452427
rough_seed_18,rough_seed_29,0.502587165723998,wm020_ws000_we080,lm080_ls000_le020,lm000_ls100_le000,0,0.0,1.2250104232829329,1.2250104232829329
rough_seed_18,rough_seed_29,0.502587165723998,wm000_ws100_we000,lm080_ls020_le000,lm040_ls040_le020,0,0.0,5.938035449397868,5.938035449397868
rough_seed_18,rough_seed_29,0.502587165723998,wm000_ws080_we020,lm080_ls020_le000,lm040_ls040_le020,0,0.202,4.755090425441253,4.553090425441253
rough_seed_18,rough_seed_29,0.502587165723998,wm000_ws060_we040,lm080_ls020_le000,lm040_ls040_le020,0,0.404,3.572145401484638,3.168145401484638
rough_seed_18,rough_seed_29,0.502587165723998,wm000_ws040_we060,lm080_ls020_le000,lm000_ls100_le000,0,0.404,2.389200377528023,1.985200377528023
rough_seed_18,rough_seed_29,0.502587165723998,wm000_ws020_we080,lm040_ls040_le020,lm000_ls100_le000,0,0.202,0.808,0.6060000000000001
rough_seed_18,rough_seed_29,0.502587165723998,wm000_ws000_we100,lm080_ls000_le020,lm000_ls100_le000,0,0.0,1.5265755479918859,1.5265755479918859
rough_seed_18,rough_seed_29,0.502587165723998,balanced,lm060_ls040_le000,lm000_ls100_le000,0,0.33666666666666667,4.395872319494594,4.059205652827927
rough_seed_18,rough_seed_29,0.502587165723998,motion,lm060_ls040_le000,lm000_ls100_le000,0,0.1515,1.9808446024535902,1.8293446024535902
rough_seed_18,rough_seed_29,0.502587165723998,stability,lm080_ls020_le000,lm040_ls040_le020,0,0.153,4.161310195358528,4.008310195358528
rough_seed_18,rough_seed_29,0.502587165723998,energy,lm080_ls000_le020,lm000_ls100_le000,0,0.1515,1.52272697106622,1.37122697106622
rough_seed_10,rough_seed_13,0.7059463659910489,wm100_ws000_we000,lm100_ls000_le000,lm060_ls040_le000,0,0.0,0.010046092519815277,0.010046092519815277
rough_seed_10,rough_seed_13,0.7059463659910489,wm080_ws020_we000,lm080_ls020_le000,lm080_ls020_le000,1,0.08934336145439944,0.08934336145439944,0.0
rough_seed_10,rough_seed_13,0.7059463659910489,wm080_ws000_we020,lm080_ls020_le000,lm100_ls000_le000,0,0.027364594489203167,0.04630420744490725,0.018939612955704083
rough_seed_10,rough_seed_13,0.7059463659910489,wm060_ws040_we000,lm040_ls060_le000,lm080_ls000_le020,0,0.14676191603588556,0.4072064206575386,0.26044450462165303
rough_seed_10,rough_seed_13,0.7059463659910489,wm060_ws020_we020,lm080_ls020_le000,lm080_ls020_le000,1,0.0892287470795358,0.0892287470795358,0.0
rough_seed_10,rough_seed_13,0.7059463659910489,wm060_ws000_we040,lm020_ls060_le020,lm080_ls020_le000,0,0.034728155583680434,0.3206758484701108,0.2859476928864304
rough_seed_10,rough_seed_13,0.7059463659910489,wm040_ws060_we000,lm040_ls060_le000,lm020_ls040_le040,0,0.16231085368994616,0.6107545898611525,0.44844373617120636
rough_seed_10,rough_seed_13,0.7059463659910489,wm040_ws040_we020,lm040_ls060_le000,lm060_ls020_le020,0,0.12180717067211369,0.40867023721189827,0.28686306653978455
rough_seed_10,rough_seed_13,0.7059463659910489,wm040_ws020_we040,lm040_ls020_le040,lm080_ls020_le000,0,0.08911413270467218,0.23756562555475022,0.14845149285007803
rough_seed_10,rough_seed_13,0.7059463659910489,wm040_ws000_we060,lm060_ls000_le040,lm080_ls020_le000,0,0.023152103722453625,0.4083612419044743,0.3852091381820207
rough_seed_10,rough_seed_13,0.7059463659910489,wm020_ws080_we000,lm040_ls060_le000,lm040_ls000_le060,0,0.1536555874161028,0.8143027590647665,0.6606471716486637
rough_seed_10,rough_seed_13,0.7059463659910489,wm020_ws060_we020,lm040_ls060_le000,lm040_ls000_le060,0,0.11657912054015335,0.6122184064155122,0.4956392858753588
rough_seed_10,rough_seed_13,0.7059463659910489,wm020_ws040_we040,lm020_ls000_le080,lm060_ls020_le020,0,0.12152862557147921,0.5547830782455876,0.4332544526741084
rough_seed_10,rough_seed_13,0.7059463659910489,wm020_ws020_we060,lm040_ls000_le060,lm060_ls020_le020,0,0.08034740809800486,0.33609242512933946,0.25574501703133456
rough_seed_10,rough_seed_13,0.7059463659910489,wm020_ws000_we080,lm040_ls000_le060,lm080_ls020_le000,0,0.011576051861226812,0.447309147197663,0.4357330953364362
rough_seed_10,rough_seed_13,0.7059463659910489,wm000_ws100_we000,lm040_ls060_le000,lm000_ls000_le100,0,0.0,1.0178509282683803,1.0178509282683803
rough_seed_10,rough_seed_13,0.7059463659910489,wm000_ws080_we020,lm020_ls000_le080,lm040_ls000_le060,0,0.15383036034486472,0.27781853232811565,0.12398817198325093
rough_seed_10,rough_seed_13,0.7059463659910489,wm000_ws060_we040,lm020_ls000_le080,lm020_ls040_le040,0,0.16205962348791028,0.5536210011814907,0.39156137769358046
rough_seed_10,rough_seed_13,0.7059463659910489,wm000_ws040_we060,lm020_ls000_le080,lm060_ls020_le020,0,0.12125008047084473,0.8294234700348656,0.7081733895640209
rough_seed_10,rough_seed_13,0.7059463659910489,wm000_ws020_we080,lm020_ls000_le080,lm080_ls020_le000,0,0.08888490395494492,1.1052259388882408,1.016341034933296
rough_seed_10,rough_seed_13,0.7059463659910489,wm000_ws000_we100,lm040_ls000_le060,lm080_ls020_le000,0,0.0,0.5579737769477644,0.5579737769477644
rough_seed_10,rough_seed_13,0.7059463659910489,balanced,lm080_ls020_le000,lm060_ls020_le020,0,0.10172382780129385,0.14833253054968087,0.04660870274838702
rough_seed_10,rough_seed_13,0.7059463659910489,motion,lm080_ls020_le000,lm080_ls020_le000,1,0.06706482827823138,0.06706482827823138,0.0
rough_seed_10,rough_seed_13,0.7059463659910489,stability,lm040_ls060_le000,lm040_ls000_le060,0,0.13516104721031855,0.7136265368787292,0.5784654896684107
rough_seed_10,rough_seed_13,0.7059463659910489,energy,lm040_ls000_le060,lm080_ls020_le000,0,0.0667496387473564,0.3915627630839457,0.3248131243365893
rough_seed_8,rough_seed_0,0.9532077014379035,wm100_ws000_we000,lm080_ls020_le000,lm080_ls020_le000,1,0.0,0.0,0.0
rough_seed_8,rough_seed_0,0.9532077014379035,wm080_ws020_we000,lm100_ls000_le000,lm080_ls020_le000,0,0.0,0.2039111502677661,0.2039111502677661
rough_seed_8,rough_seed_0,0.9532077014379035,wm080_ws000_we020,lm060_ls040_le000,lm100_ls000_le000,0,0.19353713450553464,0.5216056991290668,0.3280685646235322
rough_seed_8,rough_seed_0,0.9532077014379035,wm060_ws040_we000,lm100_ls000_le000,lm080_ls020_le000,0,0.0,0.4054333627008246,0.4054333627008246
rough_seed_8,rough_seed_0,0.9532077014379035,wm060_ws020_we020,lm100_ls000_le000,lm080_ls020_le000,0,0.202,0.2039443201619839,0.001944320161983898
rough_seed_8,rough_seed_0,0.9532077014379035,wm060_ws000_we040,lm060_ls040_le000,lm100_ls000_le000,0,0.14579154770560013,0.4615254784630977,0.31573393075749756
rough_seed_8,rough_seed_0,0.9532077014379035,wm040_ws060_we000,lm060_ls000_le040,lm080_ls020_le000,0,0.0,1.3747282520869373,1.3747282520869373
