context_id,group,terrain,seed,mission,terrain_flat,terrain_low_friction,terrain_rough_perlin,mission_fast,mission_stable,mission_efficient,budget_time_raw,budget_stability_raw,budget_energy_raw,budget_time_norm,budget_stability_norm,budget_energy_norm,budget_time_active,budget_stability_active,budget_energy_active,selected_source_beta_name,selected_cost_motion,selected_cost_stability,selected_cost_energy,selected_support_class,sample_weight,alt0_beta_name,alt0_dcm,alt0_dcs,alt0_dce,alt1_beta_name,alt1_dcm,alt1_dcs,alt1_dce,alt2_beta_name,alt2_dcm,alt2_dcs,alt2_dce
rough_train:rough_perlin:22,rough_train,rough_perlin,22,efficient,0,0,1,0,0,1,7.346000000000001,0.08111498797005173,,0.4056603773584903,0.30619901552156364,0.0,1,1,0,energy,0.21801902806317408,0.08111498797005173,0.6549964714576058,strict,0.2,balanced,-0.00612373619244036,0.0028701033050358427,0.019817761447907478,motion,-0.012920733798759632,0.0045257883277193545,0.02352303249780019,stability,-0.0025070428714705495,0.004441159194402827,0.012694368167485037
rough_train:rough_perlin:22,rough_train,rough_perlin,22,efficient,0,0,1,0,0,1,7.346000000000001,0.08398509127508758,,0.4056603773584903,0.3184285577100619,0.0,1,1,0,energy,0.21801902806317408,0.08111498797005173,0.6549964714576058,strict,0.2,balanced,-0.00612373619244036,0.0028701033050358427,0.019817761447907478,motion,-0.012920733798759632,0.0045257883277193545,0.02352303249780019,stability,-0.0025070428714705495,0.004441159194402827,0.012694368167485037
rough_train:rough_perlin:22,rough_train,rough_perlin,22,efficient,0,0,1,0,0,1,7.346000000000001,0.08555614716445456,,0.4056603773584903,0.3251228443741659,0.0,1,1,0,energy,0.21801902806317408,0.08111498797005173,0.6549964714576058,strict,0.2,balanced,-0.00612373619244036,0.0028701033050358427,0.019817761447907478,motion,-0.012920733798759632,0.0045257883277193545,0.02352303249780019,stability,-0.0025070428714705495,0.004441159194402827,0.012694368167485037
rough_train:rough_perlin:22,rough_train,rough_perlin,22,efficient,0,0,1,0,0,1,7.346000000000001,0.08564077629777109,,0.4056603773584903,0.325483450054963,0.0,1,1,0,energy,0.21801902806317408,0.08111498797005173,0.6549964714576058,strict,0.2,balanced,-0.00612373619244036,0.0028701033050358427,0.019817761447907478,motion,-0.012920733798759632,0.0045257883277193545,0.02352303249780019,stability,-0.0025070428714705495,0.004441159194402827,0.012694368167485037
rough_train:rough_perlin:25,rough_train,rough_perlin,25,fast,0,0,1,1,0,0,,0.048178785607401776,0.5701655308651644,0.0,0.1658574899687355,0.16376713669706286,0,1,1,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,strict,0.0625,balanced,-0.005578689293664174,0.007876423866158715,0.01258256951388026,motion,-0.010494088938938967,0.006287118811674916,0.02125033346327132,stability,-0.00277438360416582,0.00523050669450463,0.0033921552942804967
rough_train:rough_perlin:25,rough_train,rough_perlin,25,fast,0,0,1,1,0,0,,0.048178785607401776,0.5735576861594449,0.0,0.1658574899687355,0.17572832221817616,0,1,1,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,strict,0.0625,balanced,-0.005578689293664174,0.007876423866158715,0.01258256951388026,motion,-0.010494088938938967,0.006287118811674916,0.02125033346327132,stability,-0.00277438360416582,0.00523050669450463,0.0033921552942804967
rough_train:rough_perlin:25,rough_train,rough_perlin,25,fast,0,0,1,1,0,0,,0.048178785607401776,0.5827481003790447,0.0,0.1658574899687355,0.20813493098454378,0,1,1,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,strict,0.0625,balanced,-0.005578689293664174,0.007876423866158715,0.01258256951388026,motion,-0.010494088938938967,0.006287118811674916,0.02125033346327132,stability,-0.00277438360416582,0.00523050669450463,0.0033921552942804967
rough_train:rough_perlin:25,rough_train,rough_perlin,25,fast,0,0,1,1,0,0,,0.048178785607401776,0.5914158643284357,0.0,0.1658574899687355,0.2386986061873546,0,1,1,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,strict,0.0625,balanced,-0.005578689293664174,0.007876423866158715,0.01258256951388026,motion,-0.010494088938938967,0.006287118811674916,0.02125033346327132,stability,-0.00277438360416582,0.00523050669450463,0.0033921552942804967
rough_train:rough_perlin:25,rough_train,rough_perlin,25,fast,0,0,1,1,0,0,,0.05340929230190641,0.5701655308651644,0.0,0.18814473732162068,0.16376713669706286,0,1,1,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,strict,0.0625,balanced,-0.005578689293664174,0.007876423866158715,0.01258256951388026,motion,-0.010494088938938967,0.006287118811674916,0.02125033346327132,stability,-0.00277438360416582,0.00523050669450463,0.0033921552942804967
rough_train:rough_perlin:25,rough_train,rough_perlin,25,fast,0,0,1,1,0,0,,0.05340929230190641,0.5735576861594449,0.0,0.18814473732162068,0.17572832221817616,0,1,1,stability,0.22112664453126,0.05340929230190641,0.5735576861594449,strict,0.0625,balanced,-0.0028043056894983542,0.0026459171716540844,0.009190414219599763,motion,-0.007719705334773147,0.0010566121171702858,0.017858178168990824,energy,0.00277438360416582,-0.00523050669450463,-0.0033921552942804967
rough_train:rough_perlin:25,rough_train,rough_perlin,25,fast,0,0,1,1,0,0,,0.05340929230190641,0.5827481003790447,0.0,0.18814473732162068,0.20813493098454378,0,1,1,stability,0.22112664453126,0.05340929230190641,0.5735576861594449,strict,0.0625,balanced,-0.0028043056894983542,0.0026459171716540844,0.009190414219599763,motion,-0.007719705334773147,0.0010566121171702858,0.017858178168990824,energy,0.00277438360416582,-0.00523050669450463,-0.0033921552942804967
rough_train:rough_perlin:25,rough_train,rough_perlin,25,fast,0,0,1,1,0,0,,0.05340929230190641,0.5914158643284357,0.0,0.18814473732162068,0.2386986061873546,0,1,1,stability,0.22112664453126,0.05340929230190641,0.5735576861594449,strict,0.0625,balanced,-0.0028043056894983542,0.0026459171716540844,0.009190414219599763,motion,-0.007719705334773147,0.0010566121171702858,0.017858178168990824,energy,0.00277438360416582,-0.00523050669450463,-0.0033921552942804967
rough_train:rough_perlin:25,rough_train,rough_perlin,25,fast,0,0,1,1,0,0,,0.05446590441907669,0.5701655308651644,0.0,0.1926469733356136,0.16376713669706286,0,1,1,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,strict,0.0625,balanced,-0.005578689293664174,0.007876423866158715,0.01258256951388026,motion,-0.010494088938938967,0.006287118811674916,0.02125033346327132,stability,-0.00277438360416582,0.00523050669450463,0.0033921552942804967
rough_train:rough_perlin:25,rough_train,rough_perlin,25,fast,0,0,1,1,0,0,,0.05446590441907669,0.5735576861594449,0.0,0.1926469733356136,0.17572832221817616,0,1,1,stability,0.22112664453126,0.05340929230190641,0.5735576861594449,strict,0.0625,balanced,-0.0028043056894983542,0.0026459171716540844,0.009190414219599763,motion,-0.007719705334773147,0.0010566121171702858,0.017858178168990824,energy,0.00277438360416582,-0.00523050669450463,-0.0033921552942804967
rough_train:rough_perlin:25,rough_train,rough_perlin,25,fast,0,0,1,1,0,0,,0.05446590441907669,0.5827481003790447,0.0,0.1926469733356136,0.20813493098454378,0,1,1,stability,0.22112664453126,0.05340929230190641,0.5735576861594449,strict,0.0625,balanced,-0.0028043056894983542,0.0026459171716540844,0.009190414219599763,motion,-0.007719705334773147,0.0010566121171702858,0.017858178168990824,energy,0.00277438360416582,-0.00523050669450463,-0.0033921552942804967
rough_train:rough_perlin:25,rough_train,rough_perlin,25,fast,0,0,1,1,0,0,,0.05446590441907669,0.5914158643284357,0.0,0.1926469733356136,0.2386986061873546,0,1,1,motion,0.21340693919648684,0.05446590441907669,0.5914158643284357,strict,0.0625,balanced,0.004915399645274793,0.0015893050544837986,-0.00866776394939106,stability,0.007719705334773147,-0.0010566121171702858,-0.017858178168990824,energy,0.010494088938938967,-0.006287118811674916,-0.02125033346327132
rough_train:rough_perlin:25,rough_train,rough_perlin,25,fast,0,0,1,1,0,0,,0.05605520947356049,0.5701655308651644,0.0,0.19941901989578453,0.16376713669706286,0,1,1,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,strict,0.0625,balanced,-0.005578689293664174,0.007876423866158715,0.01258256951388026,motion,-0.010494088938938967,0.006287118811674916,0.02125033346327132,stability,-0.00277438360416582,0.00523050669450463,0.0033921552942804967
rough_train:rough_perlin:25,rough_train,rough_perlin,25,fast,0,0,1,1,0,0,,0.05605520947356049,0.5735576861594449,0.0,0.19941901989578453,0.17572832221817616,0,1,1,stability,0.22112664453126,0.05340929230190641,0.5735576861594449,strict,0.0625,balanced,-0.0028043056894983542,0.0026459171716540844,0.009190414219599763,motion,-0.007719705334773147,0.0010566121171702858,0.017858178168990824,energy,0.00277438360416582,-0.00523050669450463,-0.0033921552942804967
rough_train:rough_perlin:25,rough_train,rough_perlin,25,fast,0,0,1,1,0,0,,0.05605520947356049,0.5827481003790447,0.0,0.19941901989578453,0.20813493098454378,0,1,1,stability,0.22112664453126,0.05340929230190641,0.5735576861594449,strict,0.0625,balanced,-0.0028043056894983542,0.0026459171716540844,0.009190414219599763,motion,-0.007719705334773147,0.0010566121171702858,0.017858178168990824,energy,0.00277438360416582,-0.00523050669450463,-0.0033921552942804967
rough_train:rough_perlin:25,rough_train,rough_perlin,25,fast,0,0,1,1,0,0,,0.05605520947356049,0.5914158643284357,0.0,0.19941901989578453,0.2386986061873546,0,1,1,motion,0.21340693919648684,0.05446590441907669,0.5914158643284357,strict,0.0625,balanced,0.004915399645274793,0.0015893050544837986,-0.00866776394939106,stability,0.007719705334773147,-0.0010566121171702858,-0.017858178168990824,energy,0.010494088938938967,-0.006287118811674916,-0.02125033346327132
rough_train:rough_perlin:25,rough_train,rough_perlin,25,stable,0,0,1,0,1,0,7.1400000000000015,,0.5914158643284357,0.21132075471698092,0.0,0.2386986061873546,1,0,1,motion,0.21340693919648684,0.05446590441907669,0.5914158643284357,strict,0.08333333333333333,balanced,0.004915399645274793,0.0015893050544837986,-0.00866776394939106,stability,0.007719705334773147,-0.0010566121171702858,-0.017858178168990824,energy,0.010494088938938967,-0.006287118811674916,-0.02125033346327132
rough_train:rough_perlin:25,rough_train,rough_perlin,25,stable,0,0,1,0,1,0,7.346000000000001,,0.5735576861594449,0.4056603773584903,0.0,0.17572832221817616,1,0,1,stability,0.22112664453126,0.05340929230190641,0.5735576861594449,strict,0.08333333333333333,balanced,-0.0028043056894983542,0.0026459171716540844,0.009190414219599763,motion,-0.007719705334773147,0.0010566121171702858,0.017858178168990824,energy,0.00277438360416582,-0.00523050669450463,-0.0033921552942804967
rough_train:rough_perlin:25,rough_train,rough_perlin,25,stable,0,0,1,0,1,0,7.346000000000001,,0.5827481003790447,0.4056603773584903,0.0,0.20813493098454378,1,0,1,stability,0.22112664453126,0.05340929230190641,0.5735576861594449,strict,0.08333333333333333,balanced,-0.0028043056894983542,0.0026459171716540844,0.009190414219599763,motion,-0.007719705334773147,0.0010566121171702858,0.017858178168990824,energy,0.00277438360416582,-0.00523050669450463,-0.0033921552942804967
rough_train:rough_perlin:25,rough_train,rough_perlin,25,stable,0,0,1,0,1,0,7.346000000000001,,0.5914158643284357,0.4056603773584903,0.0,0.2386986061873546,1,0,1,stability,0.22112664453126,0.05340929230190641,0.5735576861594449,strict,0.08333333333333333,balanced,-0.0028043056894983542,0.0026459171716540844,0.009190414219599763,motion,-0.007719705334773147,0.0010566121171702858,0.017858178168990824,energy,0.00277438360416582,-0.00523050669450463,-0.0033921552942804967
rough_train:rough_perlin:25,rough_train,rough_perlin,25,stable,0,0,1,0,1,0,7.362000000000001,,0.5701655308651644,0.4207547169811318,0.0,0.16376713669706286,1,0,1,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,strict,0.08333333333333333,balanced,-0.005578689293664174,0.007876423866158715,0.01258256951388026,motion,-0.010494088938938967,0.006287118811674916,0.02125033346327132,stability,-0.00277438360416582,0.00523050669450463,0.0033921552942804967
rough_train:rough_perlin:25,rough_train,rough_perlin,25,stable,0,0,1,0,1,0,7.362000000000001,,0.5735576861594449,0.4207547169811318,0.0,0.17572832221817616,1,0,1,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,strict,0.08333333333333333,balanced,-0.005578689293664174,0.007876423866158715,0.01258256951388026,motion,-0.010494088938938967,0.006287118811674916,0.02125033346327132,stability,-0.00277438360416582,0.00523050669450463,0.0033921552942804967
rough_train:rough_perlin:25,rough_train,rough_perlin,25,stable,0,0,1,0,1,0,7.362000000000001,,0.5827481003790447,0.4207547169811318,0.0,0.20813493098454378,1,0,1,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,strict,0.08333333333333333,balanced,-0.005578689293664174,0.007876423866158715,0.01258256951388026,motion,-0.010494088938938967,0.006287118811674916,0.02125033346327132,stability,-0.00277438360416582,0.00523050669450463,0.0033921552942804967
rough_train:rough_perlin:25,rough_train,rough_perlin,25,stable,0,0,1,0,1,0,7.362000000000001,,0.5914158643284357,0.4207547169811318,0.0,0.2386986061873546,1,0,1,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,strict,0.08333333333333333,balanced,-0.005578689293664174,0.007876423866158715,0.01258256951388026,motion,-0.010494088938938967,0.006287118811674916,0.02125033346327132,stability,-0.00277438360416582,0.00523050669450463,0.0033921552942804967
rough_train:rough_perlin:25,rough_train,rough_perlin,25,stable,0,0,1,0,1,0,7.365999999999999,,0.5701655308651644,0.42452830188679014,0.0,0.16376713669706286,1,0,1,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,strict,0.08333333333333333,balanced,-0.005578689293664174,0.007876423866158715,0.01258256951388026,motion,-0.010494088938938967,0.006287118811674916,0.02125033346327132,stability,-0.00277438360416582,0.00523050669450463,0.0033921552942804967
